2010-01-07 16:00:00,71,1,1.0,1.0,7.0,7
2010-01-07 17:00:00,116,2,1.0,3.200000000000003,14.0,14
2010-01-07 18:00:00,42,1,1.0,1.0,5.0,5
2010-01-07 19:00:00,74,1,1.0,1.0,7.0,7
2010-01-07 20:00:00,67,1,1.0,1.3999999999999986,9.0,9
2010-01-07 21:00:00,69,1,1.0,1.0,7.0,7
2010-01-07 22:00:00,61,1,1.0,1.0,5.0,5
2010-01-07 23:00:00,57,1,1.0,1.0,5.0,5
2010-01-08 00:00:00,40,1,1.0,1.0,2.0,2
2010-01-08 01:00:00,47,1,1.0,1.0,1.0,1
2010-01-08 02:00:00,120,1,1.0,2.0,3.0,3
2010-01-08 03:00:00,35,1,1.0,1.0,1.0,1
2010-01-08 04:00:00,29,1,1.0,1.0,2.0,2
2010-01-08 05:00:00,41,1,1.0,1.0,1.0,1
2010-01-08 06:00:00,58,1,1.0,1.0,10.0,10
2010-01-08 07:00:00,52,1,1.0,1.0,1.0,1
2010-01-08 08:00:00,66,2,1.0,2.0,11.0,11
2010-01-08 09:00:00,122,1,1.0,2.0,7.0,7
2010-01-08 10:00:00,65,1,1.0,1.0,10.0,10
2010-01-08 11:00:00,41,1,1.0,1.1000000000000014,2.0,2
2010-01-08 12:00:00,77,2,1.0,2.6000000000000085,10.0,10
2010-01-08 13:00:00,47,1,1.0,1.0,1.0,1
2010-01-08 14:00:00,30,1,1.0,1.0,2.0,2
2010-01-08 15:00:00,130,1,1.0,2.0999999999999943,10.0,10
2010-01-08 16:00:00,76,1,1.0,2.0,4.0,4
2010-01-08 17:00:00,90,2,1.0,4.0,6.0,6
2010-01-08 18:00:00,37,1,1.0,1.0,1.0,1
2010-01-08 19:00:00,31,1,1.0,1.0,1.0,1
2010-01-08 20:00:00,38,1,1.0,1.0,2.0,2
2010-01-08 21:00:00,69,1,1.0,2.0,7.0,7
2010-01-08 22:00:00,69,1,1.0,1.0,5.0,5
2010-01-08 23:00:00,40,1,1.0,1.0,1.0,1
2010-01-09 00:00:00,64,1,1.0,1.0,3.0,3
2010-01-09 01:00:00,37,1,1.0,1.0,2.0,2
2010-01-09 02:00:00,84,1,1.0,2.700000000000003,5.0,5
2010-01-09 03:00:00,56,1,1.0,1.0,2.0,2
2010-01-09 04:00:00,110,1,1.0,2.0,2.0,2
2010-01-09 05:00:00,28,1,1.0,1.0,2.0,2
2010-01-09 06:00:00,48,1,1.0,1.0,4.0,4
2010-01-09 07:00:00,66,1,1.0,1.0,3.0,3
2010-01-09 08:00:00,36,1,1.0,1.0,2.0,2
2010-01-09 09:00:00,38,1,1.0,1.0,2.0,2
2010-01-09 10:00:00,52,1,1.0,1.0,5.0,5
2010-01-09 11:00:00,53,1,1.0,1.0,6.0,6
2010-01-09 12:00:00,66,1,1.0,1.0,1.0,1
2010-01-09 13:00:00,66,1,1.0,1.0,6.0,6
2010-01-09 14:00:00,119,2,1.0,2.0,9.0,9
2010-01-09 15:00:00,41,1,1.0,1.0,3.0,3
2010-01-09 16:00:00,60,1,1.0,1.7999999999999972,4.0,4
2010-01-09 17:00:00,82,1,1.0,1.0,6.0,6
2010-01-09 18:00:00,37,1,1.0,1.0,2.0,2
2010-01-09 19:00:00,58,1,1.0,1.1000000000000014,7.0,7
2010-01-09 20:00:00,36,1,1.0,1.0,2.0,2
2010-01-09 21:00:00,65,1,1.0,1.0,3.0,3
2010-01-09 22:00:00,47,1,1.0,1.0,2.0,2
2010-01-09 23:00:00,61,1,1.0,1.0,6.0,6
2010-01-10 00:00:00,48,1,1.0,1.0,4.0,4
2010-01-10 01:00:00,46,1,1.0,1.0,2.0,2
2010-01-10 02:00:00,108,1,1.0,1.0,9.0,9
2010-01-10 03:00:00,30,1,1.0,1.0,1.0,1
2010-01-10 04:00:00,34,1,1.0,1.0,1.0,1
2010-01-10 05:00:00,46,1,1.0,1.0,9.0,9
2010-01-10 06:00:00,53,1,1.0,2.0,8.0,8
2010-01-10 07:00:00,57,1,1.0,1.0,2.0,2
2010-01-10 08:00:00,40,1,1.0,1.0,1.0,1
2010-01-10 09:00:00,45,1,1.0,1.0,1.0,1
2010-01-10 10:00:00,60,1,1.0,1.0,9.0,9
2010-01-10 11:00:00,104,1,1.0,2.0,9.0,9
2010-01-10 12:00:00,81,1,1.0,1.0,4.0,4
2010-01-10 13:00:00,55,1,1.0,1.0,4.0,4
2010-01-10 14:00:00,82,1,1.0,2.0,6.0,6
2010-01-10 15:00:00,64,1,1.0,1.0,9.0,9
2010-01-10 16:00:00,71,1,1.0,1.0,2.0,2
2010-01-10 17:00:00,46,1,1.0,1.0,2.0,2
2010-01-10 18:00:00,60,1,1.0,1.0,10.0,10
2010-01-10 19:00:00,63,1,1.0,1.0,3.0,3
2010-01-10 20:00:00,54,1,1.0,1.0,2.0,2
2010-01-10 21:00:00,95,1,1.0,1.0,4.0,4
2010-01-10 22:00:00,49,1,1.0,1.7000000000000028,5.0,5
2010-01-10 23:00:00,61,1,1.0,1.0,2.0,2
2010-01-11 00:00:00,40,1,1.0,1.0,1.0,1
2010-01-11 01:00:00,106,1,1.0,2.0,2.0,2
2010-01-11 02:00:00,57,1,1.0,1.0,4.0,4
2010-01-11 03:00:00,35,1,1.0,1.0,2.0,2
2010-01-11 04:00:00,47,1,1.0,1.0,2.0,2
2010-01-11 05:00:00,36,1,1.0,1.0,1.0,1
2010-01-11 06:00:00,32,1,1.0,1.0,2.0,2
2010-01-11 07:00:00,45,1,1.0,1.0,2.0,2
2010-01-11 08:00:00,55,1,1.0,3.5999999999999943,5.0,5
2010-01-11 09:00:00,82,1,1.0,2.0,9.0,9
2010-01-11 10:00:00,50,1,1.0,1.0,10.0,10
2010-01-11 11:00:00,67,1,1.0,2.0,5.0,5
2010-01-11 12:00:00,76,1,1.0,2.0,9.0,9
2010-01-11 13:00:00,58,1,1.0,1.2000000000000028,8.0,8
2010-01-11 14:00:00,97,2,1.0,3.5999999999999943,23.0,23
2010-01-11 15:00:00,38,1,1.0,1.0,1.0,1
2010-01-11 16:00:00,92,1,1.0,2.0,13.0,13
2010-01-11 17:00:00,94,2,1.0,5.800000000000004,20.0,20
2010-01-11 18:00:00,43,1,1.0,1.0,3.0,3
2010-01-11 19:00:00,54,1,1.0,1.0,1.0,1
2010-01-11 20:00:00,80,1,1.0,2.5,10.0,10
2010-01-11 21:00:00,63,1,1.0,1.0,5.0,5
2010-01-11 22:00:00,37,1,1.0,1.0,1.0,1
2010-01-11 23:00:00,46,1,1.0,1.0,1.0,1
2010-01-12 00:00:00,49,1,1.0,1.0,2.0,2
2010-01-12 01:00:00,54,1,1.0,2.0,4.0,4
2010-01-12 02:00:00,39,1,1.0,1.0,7.0,7
2010-01-12 03:00:00,63,1,1.0,1.0,10.0,10
2010-01-12 04:00:00,30,1,1.0,1.0,1.0,1
2010-01-12 05:00:00,32,1,1.0,1.0,1.0,1
2010-01-12 06:00:00,44,1,1.0,2.0,3.0,3
2010-01-12 07:00:00,39,1,1.0,1.0,1.0,1
2010-01-12 08:00:00,36,1,1.0,2.0,7.0,7
2010-01-12 09:00:00,210,1,1.0,2.0,7.5,9
2010-01-12 10:00:00,73,1,1.0,2.6000000000000014,6.0,6
2010-01-12 11:00:00,40,1,1.0,1.0,2.0,2
2010-01-12 12:00:00,101,1,1.0,3.0,6.0,6
2010-01-12 13:00:00,44,1,1.0,2.0,6.0,6
2010-01-12 14:00:00,29,1,1.0,1.0,1.0,1
2010-01-12 15:00:00,79,1,1.0,2.0,10.0,10
2010-01-12 16:00:00,268,1,1.0,2.0,6.800000000000011,7
2010-01-12 17:00:00,98,2,1.0,3.5,7.0,7
2010-01-12 18:00:00,119,1,1.0,2.0,4.0,4
2010-01-12 19:00:00,87,1,1.0,2.0,9.0,9
2010-01-12 20:00:00,61,1,1.0,2.0,5.0,5
2010-01-12 21:00:00,67,1,1.0,1.0,3.0,3
2010-01-12 22:00:00,68,1,1.0,1.0,7.0,7
2010-01-12 23:00:00,107,2,1.0,3.0,17.0,17
2010-01-13 00:00:00,33,1,1.0,1.0,1.0,1
2010-01-13 01:00:00,72,1,1.0,1.7999999999999972,6.0,6
2010-01-13 02:00:00,30,1,1.0,1.0,1.0,1
2010-01-13 03:00:00,36,1,1.0,1.0,2.0,2
2010-01-13 04:00:00,24,1,1.0,1.0,1.0,1
2010-01-13 05:00:00,22,1,1.0,1.0,1.0,1
2010-01-13 06:00:00,39,1,1.0,1.0,2.0,2
2010-01-13 07:00:00,52,1,1.0,2.0,4.0,4
2010-01-13 08:00:00,61,1,1.0,1.0,4.0,4
2010-01-13 09:00:00,34,1,1.0,1.0,2.0,2
2010-01-13 10:00:00,43,1,1.0,1.3999999999999986,6.0,6
2010-01-13 11:00:00,30,1,1.0,1.0,1.0,1
2010-01-13 12:00:00,55,1,1.0,1.7000000000000028,9.0,9
2010-01-13 13:00:00,37,1,1.0,2.0,6.0,6
2010-01-13 14:00:00,95,1,1.0,2.0,7.0,7
2010-01-13 15:00:00,89,2,1.0,4.5,19.0,19
2010-01-13 16:00:00,43,1,1.0,2.0,4.0,4
2010-01-13 17:00:00,35,1,1.0,1.0,2.0,2
2010-01-13 18:00:00,183,2,1.0,4.700000000000003,24.0,24
2010-01-13 19:00:00,57,1,1.0,1.2999999999999972,7.0,7
2010-01-13 20:00:00,39,1,1.0,1.0,1.0,1
2010-01-13 21:00:00,57,1,1.0,1.0,5.0,5
2010-01-13 22:00:00,53,1,1.0,1.0,9.0,9
2010-01-13 23:00:00,80,1,1.0,1.0,9.0,9
2010-01-14 00:00:00,39,1,1.0,1.8000000000000007,6.0,6
2010-01-14 01:00:00,40,1,1.0,2.0,9.0,9
2010-01-14 02:00:00,33,1,1.0,1.0,3.0,3
2010-01-14 03:00:00,28,1,1.0,1.0,2.0,2
2010-01-14 04:00:00,52,1,1.0,1.0,2.0,2
2010-01-14 05:00:00,35,1,1.0,1.0,2.0,2
2010-01-14 06:00:00,42,1,1.0,1.0,2.0,2
2010-01-14 07:00:00,50,1,1.0,1.0,2.0,2
